https://detail.tmall.com/item.htm?priceTId=213e06b017394117164162888e19d3&utparam=%7B%22aplus_abtest%22%3A%22df67cce15534142de024e9ccd847dbfe%22%7D&id=630033561934&ns=1&xxc=ad_ztc&skuId=4652741226240,1
https://detail.tmall.com/item.htm?priceTId=213e06b017394118729923498e19d3&utparam=%7B%22aplus_abtest%22%3A%22536d0cd36f0a933f3b87994fce4ff743%22%7D&id=806244702541&ns=1&abbucket=15&xxc=taobaoSearch&skuId=5481854364754,1
https://detail.tmall.com/item.htm?priceTId=213e06b017394117018512178e19d3&utparam=%7B%22aplus_abtest%22%3A%224d0d688e7422e26fb830ee730a4737c6%22%7D&id=747876042901&ns=1&abbucket=15&xxc=taobaoSearch&skuId=5325970190896,1
https://detail.tmall.com/item.htm?priceTId=213e06b017394116783461084e19d3&utparam=%7B%22aplus_abtest%22%3A%22ef053c1356c689dbe30a4b86b39893ce%22%7D&id=740813369534&ns=1&abbucket=15&xxc=taobaoSearch&skuId=5283009767772,1
https://detail.tmall.com/item.htm?priceTId=213e06b017394118224618336e19d3&utparam=%7B%22aplus_abtest%22%3A%22fde51852171a57536075b0eec719ee0d%22%7D&id=685922494397&ns=1&abbucket=15&xxc=taobaoSearch&skuId=5132430201225,1
https://detail.tmall.com/item.htm?priceTId=213e06b017394118224618336e19d3&utparam=%7B%22aplus_abtest%22%3A%2264b3061aec5eb879f0328382771976d6%22%7D&id=619808384250&ns=1&abbucket=15&xxc=taobaoSearch&skuId=4380874728859,1
https://detail.tmall.com/item.htm?priceTId=213e06b017394118481011838e19d3&utparam=%7B%22aplus_abtest%22%3A%229ce1d8ffe60e6872d143bbb6ac9eb20b%22%7D&id=556274920870&ns=1&xxc=ad_ztc&skuId=5481489710595,1
https://detail.tmall.com/item.htm?priceTId=213e06b017394118493051924e19d3&utparam=%7B%22aplus_abtest%22%3A%2245521780cb087fcd87856b236cef49e2%22%7D&id=775699273277&ns=1&xxc=ad_ztc&skuId=5624294581930,1
https://detail.tmall.com/item.htm?priceTId=213e06b017394117237463241e19d3&utparam=%7B%22aplus_abtest%22%3A%2239bfff00eb2be4b8465aefc75319b100%22%7D&id=625246949259&ns=1&abbucket=15&xxc=taobaoSearch&skuId=4428166972972,1
https://detail.tmall.com/item.htm?priceTId=213e06b017394119166196428e19d3&utparam=%7B%22aplus_abtest%22%3A%22673ffdf4faac01cae87cef3d89cb77d4%22%7D&id=38694532329&ns=1&xxc=ad_ztc&umpChannel=bybtqdyh&u_channel=bybtqdyh&fpChannel=101&fpChannelSig=b112059aca93bc6d568d513a36fcf89e34f8ced5&skuId=5855926503091,1
https://detail.tmall.com/item.htm?priceTId=213e06b017394117817796197e19d3&utparam=%7B%22aplus_abtest%22%3A%226c7c2e8aeb86bec4150ebac0780c3771%22%7D&id=615546973082&ns=1&abbucket=15&xxc=taobaoSearch&skuId=4336187020036,1
https://detail.tmall.com/item.htm?priceTId=213e06b017394118493051924e19d3&utparam=%7B%22aplus_abtest%22%3A%22aa42d27e1d0c556833ce75c5a34bae96%22%7D&id=863099196532&ns=1&abbucket=15&xxc=taobaoSearch,1
https://detail.tmall.com/item.htm?priceTId=213e06b017394116723868798e19d3&utparam=%7B%22aplus_abtest%22%3A%2206d9e7551b26852b00c24e43a4a6174d%22%7D&id=856478673779&ns=1&abbucket=15&xxc=taobaoSearch&skuId=5833918262473,1
https://detail.tmall.com/item.htm?priceTId=213e06b017394116568098003e19d3&utparam=%7B%22aplus_abtest%22%3A%22b1af85392894051c3bbb027652f75914%22%7D&id=857164101719&ns=1&abbucket=15&xxc=taobaoSearch&skuId=5831658070002,1
https://detail.tmall.com/item.htm?priceTId=213e06b017394116406177163e19d3&utparam=%7B%22aplus_abtest%22%3A%221b9347285e17fe3b0aad818ee045da0f%22%7D&id=741337803432&ns=1&abbucket=15&xxc=taobaoSearch&skuId=5495729508423,1
https://detail.tmall.com/item.htm?priceTId=213e06b017394118729923498e19d3&utparam=%7B%22aplus_abtest%22%3A%22bbee23a0b66431642d2b5766a5e59c4b%22%7D&id=775149877279&ns=1&abbucket=15&xxc=taobaoSearch&skuId=5470646594316,1
https://detail.tmall.com/item.htm?priceTId=213e06b017394118224618336e19d3&utparam=%7B%22aplus_abtest%22%3A%223e9731004b254d946d5fb26c4a34872e%22%7D&id=683715590200&ns=1&abbucket=15&xxc=taobaoSearch&skuId=5062487911991,1
https://detail.tmall.com/item.htm?priceTId=213e06b017394116568098003e19d3&utparam=%7B%22aplus_abtest%22%3A%2288753700d502424704149009ad0e5ca3%22%7D&id=765720225351&ns=1&abbucket=15&xxc=taobaoSearch&skuId=5263776768323,1
https://detail.tmall.com/item.htm?priceTId=213e06b017394119403217825e19d3&utparam=%7B%22aplus_abtest%22%3A%22b7a112ddfcb3538d18bf6e75b22813e1%22%7D&id=878624616336&ns=1&abbucket=15&xxc=taobaoSearch&skuId=5719633877134,1
https://detail.tmall.com/item.htm?priceTId=213e06b017394117089012534e19d3&utparam=%7B%22aplus_abtest%22%3A%227f131fe20bb958c8a0293b4667ecb7fe%22%7D&id=833340410732&ns=1&abbucket=15&xxc=taobaoSearch&skuId=5725924189983,1
https://detail.tmall.com/item.htm?priceTId=213e06b017394118729923498e19d3&utparam=%7B%22aplus_abtest%22%3A%22563f1ee61037050ed8b58b3ad29e4fbf%22%7D&id=623639942924&ns=1&abbucket=15&xxc=taobaoSearch&skuId=4579637918459,1
https://detail.tmall.com/item.htm?priceTId=213e06b017394116783461084e19d3&utparam=%7B%22aplus_abtest%22%3A%22f1cc1504a11f4c05cd93c0090bbb96a0%22%7D&id=560250007807&ns=1&abbucket=15&xxc=taobaoSearch&skuId=5050748981539,1
https://detail.tmall.com/item.htm?priceTId=213e06b017394118803063907e19d3&utparam=%7B%22aplus_abtest%22%3A%224eafdd510ff5e6d0855d4c01631cdd5e%22%7D&id=855840794924&ns=1&abbucket=15&xxc=taobaoSearch,0
https://detail.tmall.com/item.htm?priceTId=213e06b017394119236726880e19d3&utparam=%7B%22aplus_abtest%22%3A%2280a61ceb9518374662b6b00cb7400bb8%22%7D&id=641058640297&ns=1&abbucket=15&xxc=taobaoSearch&skuId=4725105201685,1
https://detail.tmall.com/item.htm?priceTId=213e06b017394118729923498e19d3&utparam=%7B%22aplus_abtest%22%3A%227ca396bb219eaff9bf7a9c758d0ad58f%22%7D&id=692853593487&ns=1&abbucket=15&xxc=taobaoSearch&skuId=5094330487984,1
https://detail.tmall.com/item.htm?priceTId=213e06b017394117018512178e19d3&utparam=%7B%22aplus_abtest%22%3A%226eba4692da55c4422d56a37d3ede8f13%22%7D&id=735068721038&ns=1&abbucket=15&xxc=taobaoSearch&skuId=5079731544193,1
https://detail.tmall.com/item.htm?priceTId=213e06b017394117707945598e19d3&utparam=%7B%22aplus_abtest%22%3A%222c2beb4ab6bc0f1cde440725734884fd%22%7D&id=857965496085&ns=1&abbucket=15&xxc=taobaoSearch&skuId=5835248783774,1
https://detail.tmall.com/item.htm?priceTId=213e06b017394116568098003e19d3&utparam=%7B%22aplus_abtest%22%3A%22a7eb4feb2ed9dd70c14c26491bd776f7%22%7D&id=694383663884&ns=1&abbucket=15&xxc=taobaoSearch&skuId=5096765210389,1
https://detail.tmall.com/item.htm?priceTId=213e06b017394118729923498e19d3&utparam=%7B%22aplus_abtest%22%3A%22fe45bdab62416c036efb6f4c2b14b0ab%22%7D&id=825874289423&ns=1&abbucket=15&xxc=taobaoSearch&skuId=5547889069859,1
https://detail.tmall.com/item.htm?priceTId=213e074b17394115972992085e19d0&utparam=%7B%22aplus_abtest%22%3A%22632b2595559c3075009394685d989676%22%7D&id=806968488447&ns=1&abbucket=15&xxc=taobaoSearch&skuId=5488642881045,1
https://detail.tmall.com/item.htm?priceTId=213e06b017394118493051924e19d3&utparam=%7B%22aplus_abtest%22%3A%22a8512b895a9b9f627c9897ac75383a65%22%7D&id=848533806210&ns=1&abbucket=15&xxc=taobaoSearch&skuId=5711255769314,1
https://detail.tmall.com/item.htm?priceTId=213e06b017394118729923498e19d3&utparam=%7B%22aplus_abtest%22%3A%22e78ce9894b635cfc7247c4f92820d49a%22%7D&id=765857087447&ns=1&abbucket=15&xxc=taobaoSearch&skuId=5485088239268,1
https://detail.tmall.com/item.htm?priceTId=213e06b017394117237463241e19d3&utparam=%7B%22aplus_abtest%22%3A%22895d47aff9a8872fd9fcb8885f5523f8%22%7D&id=650262198784&ns=1&abbucket=15&xxc=taobaoSearch&skuId=5659139326329,1
https://detail.tmall.com/item.htm?priceTId=213e06b017394118729923498e19d3&utparam=%7B%22aplus_abtest%22%3A%22ec486a3ad8bf3618b976ba032741d5c1%22%7D&id=811668976014&ns=1&abbucket=15&xxc=taobaoSearch&skuId=5675399435284,1
https://detail.tmall.com/item.htm?priceTId=213e06b017394118729923498e19d3&utparam=%7B%22aplus_abtest%22%3A%2266daed9574b0ed15fc21ec55a1d09583%22%7D&id=728902106157&ns=1&abbucket=15&xxc=taobaoSearch&skuId=5222739306643,1
https://detail.tmall.com/item.htm?priceTId=213e06b017394116568098003e19d3&utparam=%7B%22aplus_abtest%22%3A%22afbd8ba80eb9be735eb17e5b8576b687%22%7D&id=688519007617&ns=1&abbucket=15&xxc=taobaoSearch&skuId=5078244951499,1
https://detail.tmall.com/item.htm?priceTId=213e06b017394118964714769e19d3&utparam=%7B%22aplus_abtest%22%3A%220ef95614f722985cc060011353008c61%22%7D&id=807937879263&ns=1&abbucket=15&xxc=taobaoSearch&skuId=5500406485728,1
